net,length_um
genblk13\[0\].QEM_b.count\[30\],128.84
net402,128.84
net880,128.8
net1988,128.8
net3634,128.74
net3852,128.74
net578,128.7
net4112,128.62
net1758,128.61
net1617,128.6
net1342,128.585
_06421_,128.5
net461,128.48
net987,128.46
net4643,128.46
net2254,128.44
_21164_,128.43
net2004,128.42
clknet_leaf_381_clk,128.42
net1902,128.4
clknet_leaf_363_clk,128.4
net2236,128.38
_11986_,128.26
net309,128.26
net2006,128.26
net3472,128.26
net618,128.22
net3733,128.18
clknet_leaf_473_clk,128.16
net2044,128.12
net3448,128.1
net1629,128.09
net2199,128.07
net1548,128.04
net3161,128
_21190_,127.96
net630,127.96
genblk13\[3\].QEM_b.count\[5\],127.92
genblk13\[2\].QEM_b.count\[31\],127.9
net1436,127.9
net2080,127.88
net1513,127.86
net566,127.85
net3049,127.78
net4360,127.72
net345,127.68
net2127,127.68
net2368,127.68
net790,127.66
net3735,127.64
_06886_,127.61
clknet_leaf_436_clk,127.58
net1801,127.57
net2131,127.56
net2952,127.56
net1160,127.54
net2835,127.54
net4437,127.54
net4382,127.49
net1684,127.48
net3860,127.46
net2636,127.42
clknet_leaf_409_clk,127.42
net2072,127.4
net3391,127.4
net2077,127.36
net583,127.35
net3025,127.32
_10350_,127.3
net3252,127.3
net2397,127.29
net4223,127.28
net3724,127.27
net1884,127.22
net3936,127.2
net638,127.16
net4012,127.16
net633,127.09
net1872,127.09
net2829,127.08
net3618,126.98
net3682,126.98
net3535,126.96
net1050,126.9
net3388,126.82
net517,126.81
net3092,126.8
net576,126.79
net2175,126.79
genblk4\[1\].I2C_b.bit_counter\[0\],126.78
net762,126.76
net3225,126.74
net3172,126.69
_21789_,126.66
net1925,126.66
net3583,126.66
net3547,126.65
net4529,126.64
clknet_leaf_308_clk,126.63
clknet_leaf_61_clk,126.62
net4466,126.61
genblk11\[2\].SCG_b.cur_accel\[28\],126.56
net4134,126.56
net4635,126.56
net2697,126.54
net3459,126.52
clknet_leaf_445_clk,126.52
net1929,126.5
net3031,126.49
net1755,126.48
net2830,126.47
genblk11\[2\].SCG_b.cur_accel\[29\],126.465
net3040,126.46
clknet_leaf_358_clk,126.45
net1265,126.44
net2879,126.38
net3562,126.38
net1784,126.36
net2001,126.34
net3033,126.33
clknet_leaf_151_clk,126.32
net3650,126.24
net3764,126.18
net1563,126.14
net4344,126.14
net2379,126.13
net3567,126.13
net2303,126.12
net3283,126.1
_12678_,126.09
net1245,126.09
clknet_leaf_501_clk,126.04
net1076,126.02
net1073,126
net1666,126
net3516,125.98
net1990,125.93
clknet_leaf_364_clk,125.92
net3403,125.89
net2983,125.88
net360,125.86
net3291,125.86
clknet_leaf_322_clk,125.82
net869,125.8
net1871,125.79
net305,125.74
net1838,125.74
net818,125.715
net4127,125.71
net1466,125.66
net1324,125.62
net2069,125.61
net3751,125.61
net1228,125.57
net1274,125.535
net1927,125.53
net2432,125.48
net3673,125.48
clknet_leaf_344_clk,125.46
net1506,125.41
net2274,125.4
net811,125.39
genblk11\[2\].SCG_b.cur_speed\[26\],125.38
net1993,125.38
net4037,125.34
genblk6\[1\].PWM_b.pwm_period_div_r\[1\],125.32
net1724,125.3
net916,125.24
net1669,125.24
net3772,125.24
net1162,125.2
net2063,125.18
net4233,125.12
_26465_,125.07
net4276,125.06
clknet_leaf_375_clk,125.05
net812,125.04
net552,125.01
_09813_,125
net1577,124.98
net3173,124.92
net1746,124.88
net3370,124.86
net1716,124.85
net3029,124.84
net4026,124.78
net3976,124.76
net915,124.71
net524,124.68
net985,124.67
net3036,124.65
net1942,124.645
net2266,124.64
net3501,124.62
net2713,124.58
net1378,124.56
net3445,124.53
net3791,124.52
net2516,124.5
net2402,124.49
net1788,124.48
net3236,124.48
net1836,124.46
net3181,124.41
net1592,124.4
net2554,124.4
net2859,124.36
net1438,124.34
clknet_leaf_139_clk,124.3
net3659,124.28
net1866,124.26
clknet_leaf_277_clk,124.26
net2188,124.23
_08791_,124.2
net3536,124.18
net1420,124.16
net1098,124.14
net1191,124.13
_12208_,124.12
net1152,124.1
net2413,124.08
net3953,124.065
net2434,124.06
net782,124.05
net1789,124.04
net1759,124.01
net1715,123.99
net1520,123.96
net2958,123.96
net2781,123.955
net4424,123.93
net2996,123.92
net3384,123.9
clknet_leaf_287_clk,123.88
net3166,123.87
net2135,123.86
net3630,123.86
net4041,123.86
_07206_,123.825
net470,123.82
net1823,123.82
net3464,123.82
net4590,123.815
net1040,123.8
net1729,123.8
net465,123.78
net3569,123.76
net1745,123.74
net3937,123.71
net1793,123.7
net347,123.68
net1840,123.64
_12452_,123.58
net457,123.58
net1946,123.58
net830,123.57
net4491,123.57
net749,123.565
net1373,123.53
net332,123.52
net2215,123.52
net3598,123.52
net3110,123.5
net416,123.48
net1499,123.48
clknet_leaf_362_clk,123.48
clknet_leaf_444_clk,123.48
net392,123.44
net1424,123.44
net2218,123.44
net3648,123.44
net1412,123.42
net2809,123.42
net1620,123.4
net2789,123.37
net2542,123.36
genblk13\[1\].QEM_b.count\[23\],123.34
net1795,123.34
net2820,123.34
net1717,123.27
net2138,123.26
net1247,123.24
net1600,123.23
net1611,123.23
net4404,123.21
net2921,123.2
net418,123.15
net1338,123.14
net2333,123.14
_17556_,123.135
net1169,123.06
net2675,123.04
net1950,123.02
net2278,123.02
net3151,123.02
net3685,123.02
net390,122.99
net4009,122.98
net729,122.97
net2220,122.94
net4567,122.94
net1309,122.93
_13052_,122.92
net1095,122.92
net2797,122.92
net2079,122.9
net4237,122.9
net389,122.87
net3747,122.82
net3345,122.8
net2253,122.76
net3928,122.76
net1275,122.75
net3807,122.725
net1937,122.72
net459,122.7
net907,122.69
net311,122.68
net1070,122.66
net1188,122.66
net2068,122.62
net2730,122.6
clknet_leaf_304_clk,122.56
net2100,122.52
net2490,122.52
net3780,122.51
net3060,122.5
net4649,122.48
net3737,122.47
net2133,122.42
net3214,122.42
genblk13\[1\].QEM_b.count\[9\],122.405
net4042,122.39
genblk13\[1\].QEM_b.count\[25\],122.36
net3926,122.34
net527,122.31
net3543,122.3
net3603,122.3
net1536,122.27
net731,122.26
net2758,122.26
net658,122.255
net2424,122.23
net1785,122.21
net518,122.2
net3265,122.18
net3858,122.18
clknet_leaf_226_clk,122.16
net614,122.1
net1578,122.1
net278,122.06
net4411,122.05
net2819,122.04
_25289_,122.01
net1487,121.98
net4363,121.94
net2706,121.92
net4846,121.9
net2330,121.89
net474,121.87
net1195,121.87
net2376,121.86
net841,121.855
net1809,121.85
net3300,121.82
_25868_,121.8
net1659,121.78
_11200_,121.775
net4862,121.77
net3694,121.76
net4024,121.76
net1742,121.75
net4018,121.73
_06901_,121.72
net1710,121.7
net2811,121.6
net3730,121.6
net4006,121.6
_10310_,121.595
net854,121.58
net899,121.58
net3227,121.54
net853,121.505
net1702,121.48
net4780,121.46
net3320,121.42
net3729,121.42
net1670,121.4
clknet_6_59_0_clk,121.4
net2953,121.38
net1059,121.37
net2011,121.37
net3417,121.36
clknet_leaf_187_clk,121.36
clknet_leaf_81_clk,121.34
net2113,121.28
net3741,121.28
net850,121.25
net3904,121.24
net1358,121.235
net757,121.23
net2089,121.22
net925,121.21
net533,121.2
net1395,121.18
net3575,121.18
net4379,121.18
net2581,121.14
net2888,121.13
clknet_leaf_172_clk,121.13
net1468,121.12
net1651,121.12
net1239,121.09
net3163,121.09
net3122,121.08
net2147,121.06
net3544,121.04
net1392,121.02
net1692,121.02
net1568,120.98
net3540,120.96
net1394,120.94
net2718,120.92
net596,120.905
net1771,120.9
net2885,120.9
net4255,120.9
net3446,120.86
net1049,120.84
net3153,120.78
net1036,120.74
net1931,120.72
net2886,120.72
net2887,120.7
net3147,120.7
net372,120.69
net732,120.68
net3194,120.66
net1887,120.64
net301,120.63
net2947,120.63
clknet_leaf_44_clk,120.6
net2217,120.56
net921,120.54
net3713,120.52
net397,120.5
net476,120.5
net895,120.45
net3507,120.44
net1562,120.42
net1594,120.38
clknet_leaf_482_clk,120.38
net2181,120.35
net856,120.34
_11356_,120.32
net801,120.32
net1862,120.3
net2988,120.3
net3137,120.28
net1097,120.265
net3564,120.26
clknet_leaf_282_clk,120.26
net3168,120.22
net3744,120.22
net1730,120.21
net2244,120.21
net3907,120.21
net1956,120.2
net792,120.18
net2704,120.18
net3886,120.18
net604,120.16
net1599,120.16
net3435,120.13
net1264,120.12
_17118_,120.08
genblk7\[1\].TIMER_b.mtime\[53\],120.045
net595,120.04
net1090,120.04
net2864,120.04
net3572,120.04
net3808,120.04
net2846,120.03
net999,120.02
net1440,120.02
net4548,120.02
net1613,120.01
_24960_,119.99
_07071_,119.98
net1802,119.98
net740,119.97
net504,119.955
net1699,119.9
net3348,119.86
net3970,119.84
net1422,119.82
net1679,119.82
net1293,119.8
net415,119.76
net3280,119.75
net983,119.745
net1078,119.74
net4614,119.74
net3218,119.73
_12171_,119.7
net303,119.7
net1368,119.68
net4353,119.68
net573,119.67
net2590,119.66
net2374,119.62
net1855,119.605
net1181,119.56
net2342,119.54
net3686,119.54
net4617,119.54
clknet_leaf_357_clk,119.52
net475,119.5
net3019,119.48
net3408,119.475
net2114,119.42
net3062,119.42
net3014,119.4
net3385,119.4
net3200,119.37
net978,119.35
net1003,119.34
net295,119.32
clknet_leaf_115_clk,119.32
net2325,119.31
net297,119.3
net786,119.3
net1077,119.3
net2407,119.3
clknet_leaf_62_clk,119.28
net1616,119.27
net2787,119.26
net2955,119.24
net1371,119.22
net1606,119.22
net1693,119.22
net1287,119.2
net3871,119.2
_12535_,119.19
net643,119.19
net796,119.19
net1576,119.18
net2719,119.18
net3639,119.18
net4853,119.175
_06902_,119.15
net2245,119.15
net1288,119.1
net4038,119.1
net1052,119.09
net352,119.08
net1365,119.08
clknet_leaf_294_clk,119.08
net1868,119.07
clknet_leaf_188_clk,119.06
net1663,119.02
net342,118.93
net1581,118.92
net2149,118.92
clknet_leaf_268_clk,118.92
net848,118.89
net3632,118.88
net1928,118.86
net846,118.79
net2369,118.79
net2341,118.78
net3734,118.78
_07858_,118.76
net463,118.74
net1321,118.74
net1678,118.72
net2153,118.7
net4664,118.7
net1270,118.69
net2045,118.68
net2512,118.68
net4357,118.67
net4600,118.64
_17191_,118.63
genblk13\[0\].QEM_b.count\[18\],118.62
_17068_,118.57
_25254_,118.57
net1612,118.56
net2028,118.56
net2443,118.55
net420,118.54
net990,118.54
net4471,118.54
net2264,118.52
net4778,118.52
_12296_,118.5
net4498,118.5
clknet_leaf_324_clk,118.5
net3959,118.47
net2459,118.45
net2865,118.42
net3986,118.42
net4008,118.42
net2168,118.38
net994,118.36
net1366,118.36
net1949,118.36
clknet_leaf_78_clk,118.34
net2740,118.335
net3290,118.32
net3330,118.32
net4408,118.32
net3477,118.21
clknet_leaf_260_clk,118.2
net287,118.19
net1085,118.16
net831,118.135
net1803,118.12
clknet_leaf_231_clk,118.1
net1250,118.09
clknet_leaf_382_clk,118.08
net1680,118
net3021,118
net3609,117.98
net4605,117.96
net1314,117.92
net2177,117.92
clknet_leaf_37_clk,117.92
net1773,117.91
net1832,117.9
net2136,117.9
net840,117.88
net1798,117.88
net2191,117.86
net3145,117.85
net1174,117.82
net3885,117.82
net2705,117.81
net323,117.8
net1691,117.8
net2166,117.74
genblk11\[3\].SCG_b.cur_speed\[27\],117.72
net288,117.72
net437,117.72
net577,117.7
net1397,117.68
net3857,117.59
genblk7\[2\].TIMER_b.mtimecmp\[38\],117.58
net2902,117.58
net1064,117.54
net1391,117.54
net1481,117.54
clknet_leaf_385_clk,117.535
net3765,117.52
clknet_leaf_469_clk,117.48
net3167,117.42
net4100,117.42
net1775,117.37
net333,117.36
net1305,117.36
net1984,117.34
net2216,117.34
net3674,117.34
net525,117.32
net3656,117.32
net1580,117.31
net1621,117.28
net2152,117.28
net3339,117.28
net410,117.24
_11017_,117.21
clknet_leaf_10_clk,117.2
net4431,117.16
clknet_leaf_220_clk,117.16
net548,117.12
net1555,117.06
net784,117.05
net543,117.045
net1508,117.04
net3379,117.04
net3941,117.04
net532,117.02
net3518,117.02
_10686_,117.01
net2813,116.99
net4445,116.99
net2160,116.98
net2282,116.98
net480,116.96
net2924,116.96
net2420,116.94
net819,116.9
net3076,116.9
net2348,116.855
net1805,116.82
net2961,116.82
net1308,116.78
net4456,116.74
net2645,116.7
net4264,116.68
net1512,116.66
net1797,116.6
net3707,116.6
_12136_,116.58
net2052,116.54
_25558_,116.52
net3509,116.52
net1364,116.5
net2275,116.5
net4603,116.5
net379,116.48
net3793,116.48
net1957,116.47
net1640,116.46
net4046,116.46
net1587,116.44
net808,116.43
net1045,116.42
clknet_leaf_388_clk,116.42
_06307_,116.4
net2405,116.4
clknet_leaf_263_clk,116.4
net1850,116.39
clknet_leaf_455_clk,116.39
net1292,116.38
net3183,116.38
net1926,116.34
net4692,116.335
net1375,116.33
net3436,116.31
clknet_leaf_449_clk,116.31
net2569,116.3
net4280,116.3
net1075,116.28
net3770,116.26
net289,116.2
net1632,116.19
net1430,116.18
clknet_leaf_186_clk,116.15
net2768,116.14
net3427,116.13
net750,116.12
net1504,116.1
net4104,116.1
net953,116.08
net1589,116.08
net3512,116.08
net2092,116.06
_11286_,116.04
net2271,116.04
net2051,116.01
clknet_leaf_433_clk,116.01
net799,116
_16918_,115.97
net605,115.96
_05978_,115.95
_12490_,115.95
_24023_,115.94
net2685,115.92
clknet_leaf_290_clk,115.92
net588,115.895
net4376,115.88
net815,115.87
net1763,115.86
net4039,115.85
_10033_,115.83
clknet_leaf_298_clk,115.83
net3077,115.78
net2393,115.74
net1660,115.68
net3798,115.68
net4492,115.65
net3245,115.64
net1731,115.635
net791,115.63
net672,115.52
net1428,115.52
net3587,115.51
net3346,115.48
net1726,115.47
net1991,115.46
net875,115.425
net277,115.4
clknet_leaf_67_clk,115.39
genblk13\[1\].QEM_b.count\[6\],115.38
net1933,115.38
net3831,115.38
clknet_leaf_77_clk,115.38
net312,115.37
_26191_,115.36
net2752,115.36
net1209,115.32
clknet_leaf_120_clk,115.32
net2723,115.31
clknet_leaf_380_clk,115.3
net977,115.29
net4843,115.275
net1083,115.24
net1256,115.24
net1750,115.24
net3492,115.24
net1881,115.22
net2688,115.215
net338,115.2
net408,115.2
clknet_leaf_466_clk,115.2
net4108,115.18
net2803,115.17
net1171,115.16
net3288,115.14
clknet_leaf_97_clk,115.13
net1661,115.12
net2211,115.12
clknet_leaf_390_clk,115.12
_19133_,115.11
net4608,115.1
_26304_,115.08
net3402,115.08
net2233,115.045
net3662,115.02
net554,115
net4101,114.98
net2495,114.94
net3774,114.91
net1447,114.89
net1703,114.88
net1416,114.84
net4002,114.84
net4521,114.83
net2238,114.82
net2183,114.815
net2061,114.81
net1234,114.795
net2500,114.74
net394,114.72
clknet_leaf_163_clk,114.7
net1690,114.68
net724,114.64
net1246,114.63
net2040,114.63
net1619,114.62
net4536,114.62
_16569_,114.6
net2172,114.6
net1507,114.54
net3115,114.54
net1641,114.53
net2575,114.52
clknet_leaf_312_clk,114.5
net3933,114.47
net1227,114.44
net3778,114.44
clknet_leaf_9_clk,114.44
net1514,114.43
clknet_leaf_27_clk,114.4
net3491,114.38
net3799,114.36
net4442,114.36
net1199,114.33
net2097,114.3
net2583,114.3
net3156,114.3
net4480,114.28
genblk11\[0\].SCG_b.state\[2\],114.275
net414,114.26
clknet_leaf_463_clk,114.26
net816,114.25
net926,114.185
net322,114.18
net3619,114.18
net1461,114.16
net2009,114.14
net2112,114.14
_09975_,114.13
net1561,114.13
net2544,114.13
net1633,114.12
net800,114.115
net1404,114.06
net1357,114.04
net2323,114.04
net1374,114.01
net1158,114.005
net587,113.99
net3899,113.985
net2034,113.98
net2111,113.97
net561,113.96
net4017,113.96
net2949,113.94
net407,113.84
net1664,113.82
net1631,113.81
_18866_,113.77
net4369,113.77
net2206,113.76
net3023,113.76
net2822,113.75
_07119_,113.74
genblk11\[2\].SCG_b.cur_accel\[31\],113.735
net1086,113.72
net1626,113.72
net3691,113.72
net1266,113.7
net1618,113.7
net2469,113.7
net526,113.68
net592,113.68
net1737,113.66
net567,113.65
net1261,113.64
net3922,113.64
_12066_,113.62
net1203,113.62
net593,113.6
net4001,113.59
_11807_,113.58
net1194,113.58
net2450,113.56
net3441,113.55
net2106,113.54
net1864,113.52
genblk13\[0\].QEM_b.count\[11\],113.5
clknet_leaf_272_clk,113.5
net1406,113.49
net2144,113.46
clknet_leaf_418_clk,113.46
net2775,113.44
net1556,113.42
net2081,113.41
net2893,113.4
net1425,113.38
net3413,113.37
net2190,113.36
net3703,113.36
net3930,113.36
net3231,113.34
net3813,113.34
net1071,113.325
net1774,113.32
net2103,113.32
net2676,113.31
net1753,113.3
net3357,113.3
net4124,113.3
net2173,113.29
net3534,113.29
net4131,113.29
net1527,113.28
net3643,113.28
net3711,113.28
net849,113.26
net3914,113.26
_06405_,113.24
net1333,113.24
net660,113.22
net1383,113.19
net282,113.18
net4826,113.165
_26127_,113.14
net2150,113.14
genblk11\[3\].SCG_b.cur_accel\[18\],113.12
_07095_,113.1
net2005,113.1
net3149,113.1
net1624,113.06
net1709,113.06
net2094,113.04
net3946,113.02
net4388,113.02
net760,113
net1087,112.96
net2720,112.96
net3531,112.95
net980,112.94
net4096,112.94
clknet_leaf_94_clk,112.94
net2669,112.92
net1060,112.9
net272,112.88
net1491,112.88
net2185,112.88
net795,112.87
net1958,112.86
net1295,112.84
net3853,112.82
net4665,112.82
net1411,112.81
net3263,112.8
net612,112.78
net761,112.78
net3199,112.78
net3178,112.76
net3242,112.76
clknet_leaf_320_clk,112.76
net2022,112.72
net1175,112.71
net1614,112.68
net1047,112.675
net1867,112.665
genblk11\[1\].SCG_b.cur_speed\[46\],112.64
genblk11\[2\].SCG_b.cur_speed\[27\],112.64
net805,112.62
net3222,112.6
net1904,112.58
net1379,112.56
net3651,112.56
net2606,112.53
net2499,112.5
net2565,112.5
net3429,112.49
net4398,112.48
net2567,112.46
net4004,112.45
net4541,112.45
net1304,112.44
net2170,112.4
net3988,112.4
net284,112.39
genblk11\[2\].SCG_b.drv_dir,112.38
net3106,112.38
clknet_leaf_353_clk,112.36
net2858,112.35
net3679,112.34
net4669,112.33
net772,112.325
net4860,112.305
net3065,112.3
net3119,112.3
net609,112.29
net817,112.27
net1267,112.26
clknet_leaf_484_clk,112.26
net2320,112.24
net2795,112.235
net3891,112.2
net3982,112.2
net2116,112.18
net2193,112.16
net1082,112.15
net1355,112.12
net1560,112.12
net4628,112.12
net4439,112.09
net3913,112.08
net2847,112.05
net281,112.04
net1163,112.04
net1401,112.04
net2055,112.04
net1026,112.03
genblk7\[2\].TIMER_b.mtimecmp\[48\],112.02
net756,112.02
net590,112
net1014,111.995
net3962,111.99
net2465,111.98
net3719,111.98
net637,111.975
net4349,111.96
net4636,111.96
net378,111.94
net758,111.94
net1236,111.925
net3276,111.9
net3513,111.9
net499,111.89
net2498,111.89
net2281,111.88
net2286,111.88
net3289,111.88
net4013,111.88
net4570,111.88
genblk13\[0\].QEM_b.count\[17\],111.865
net2142,111.86
net1092,111.835
_09907_,111.8
net2419,111.78
net862,111.74
_23112_,111.72
_10134_,111.71
net569,111.68
net4000,111.68
net2965,111.66
genblk11\[3\].SCG_b.cur_accel\[19\],111.65
net444,111.64
net1675,111.64
net2942,111.63
net2431,111.62
genblk13\[3\].QEM_b.count\[17\],111.605
net743,111.58
net1460,111.58
net2406,111.58
net3775,111.58
net4549,111.58
net3714,111.56
net1787,111.54
net1899,111.53
net354,111.52
clknet_leaf_140_clk,111.52
net807,111.495
net498,111.47
_08450_,111.46
net1794,111.46
net3552,111.45
_22968_,111.42
net2418,111.42
net2572,111.42
net2623,111.42
net2130,111.4
net2595,111.4
net1465,111.39
net2769,111.38
net797,111.34
net2489,111.3
net2717,111.27
genblk11\[3\].SCG_b.cur_accel\[22\],111.265
net549,111.24
net1241,111.24
net572,111.23
net2824,111.21
_10593_,111.2
genblk11\[1\].SCG_b.c_jerk_dur\[30\],111.2
net1542,111.2
clknet_leaf_376_clk,111.2
genblk11\[0\].SCG_b.cur_speed\[46\],111.18
net1622,111.18
net1744,111.18
net4243,111.18
net2412,111.16
net3323,111.15
net2146,111.13
net3916,111.13
_20800_,111.12
net780,111.1
net1623,111.1
genblk13\[3\].QEM_b.count\[22\],111.08
net725,111.08
net1535,111.08
clknet_leaf_134_clk,111.06
clknet_leaf_152_clk,111.05
net4190,111.04
_18186_,111.02
genblk11\[3\].SCG_b.steps_left\[31\],111.02
net2944,111.02
net3736,111.015
net1922,111
net3931,111
_13185_,110.98
net1799,110.97
net1297,110.96
net1202,110.95
net1069,110.93
net1636,110.92
net4120,110.91
net1204,110.9
net1674,110.9
net4543,110.89
net2259,110.88
genblk7\[2\].TIMER_b.mtime\[58\],110.845
net448,110.81
net3593,110.8
_25852_,110.79
net1025,110.78
_16952_,110.75
net3570,110.73
net294,110.72
net1911,110.72
_21510_,110.71
net1839,110.7
net2046,110.7
net290,110.68
net1121,110.68
net1739,110.66
net3485,110.65
net2250,110.64
_08789_,110.63
genblk11\[1\].SCG_b.cur_speed\[40\],110.63
net1189,110.62
net1757,110.62
clknet_leaf_233_clk,110.62
net3835,110.6
clknet_leaf_177_clk,110.6
net1337,110.595
net1697,110.57
net1262,110.56
net1822,110.56
genblk13\[0\].QEM_b.count\[31\],110.555
net2555,110.54
net373,110.51
net1550,110.51
net2105,110.5
_07865_,110.46
net1812,110.46
net2137,110.46
net348,110.44
net1849,110.44
net825,110.43
net1713,110.42
net3800,110.42
net3997,110.42
net3980,110.4
net3013,110.36
net2261,110.34
net3595,110.34
net2596,110.33
net1354,110.32
net1363,110.32
net570,110.29
net2075,110.26
net3683,110.26
net1435,110.25
net304,110.24
net571,110.24
net1733,110.22
net339,110.2
net4266,110.2
net1002,110.14
net3792,110.14
clknet_6_63_0_clk,110.14
clknet_leaf_292_clk,110.125
_17177_,110.1
net2573,110.08
net3627,110.08
net675,110.07
net2167,110.07
_21110_,110.06
net1995,110.04
clknet_leaf_255_clk,110.035
net1242,109.99
net3037,109.98
net2487,109.97
net440,109.96
net748,109.96
net1646,109.96
net2262,109.93
net367,109.92
net1426,109.92
net1532,109.91
net3510,109.91
clknet_leaf_150_clk,109.88
