net,length_um
net1670,195.73
_23054_,195.72
net1622,195.7
net917,195.68
_11860_,195.65
net1582,195.6
net491,195.585
net1486,195.58
net1135,195.54
net325,195.51
net1077,195.46
net954,195.45
_12219_,195.42
net1861,195.42
_16888_,195.39
genblk6\[3\].PWM_b.pg1.clk,195.37
net1283,195.36
net385,195.3
genblk11\[1\].SCG_b.cur_speed\[42\],195.285
_13673_,195.26
net1810,195.26
net789,195.2
net887,195.18
net1731,195.18
net1813,195.18
net1915,195.18
net703,195.16
net1667,195.11
net966,195.08
genblk9\[2\].UART_b.generatorInst.rxClk,195.06
net1507,195.035
net593,195.01
net1461,194.98
net99,194.92
net624,194.9
net1872,194.9
net1682,194.88
net1787,194.86
net622,194.8
net1877,194.74
net1570,194.72
net1055,194.7
net713,194.68
net1277,194.68
net1614,194.68
net1687,194.6
net431,194.58
net546,194.57
net705,194.57
net1404,194.56
net1325,194.54
net1029,194.52
net487,194.51
net1635,194.51
net1679,194.48
net607,194.47
net1028,194.44
_09314_,194.42
net1860,194.4
_21301_,194.35
net1746,194.34
net1566,194.24
net285,194.18
net341,194.16
net1888,194.14
net353,194.13
net330,194.12
net1617,194.05
net446,194.04
net1051,194.04
net1224,194
net794,193.975
_06229_,193.94
net300,193.86
net415,193.86
_16395_,193.82
net1343,193.79
net386,193.78
_21149_,193.73
net1573,193.71
_12147_,193.68
net1129,193.58
net569,193.56
net1856,193.5
net722,193.44
_09915_,193.4
net455,193.36
net971,193.29
net867,193.28
net1130,193.26
net898,193.18
net1626,193.18
net1884,193.16
net1580,193.12
net1663,193.1
_11279_,193.09
net334,193.08
net398,193.04
net1569,193.04
net1678,193
net1472,192.88
net1491,192.84
_06274_,192.8
_10393_,192.78
net1858,192.74
net397,192.72
net1609,192.7
net1793,192.7
net960,192.69
net447,192.65
net1514,192.64
net483,192.57
net941,192.56
net1583,192.53
net1859,192.48
net399,192.44
net1752,192.38
net323,192.33
net401,192.32
net1268,192.3
_18905_,192.22
net1835,192.22
net725,192.18
net720,192.12
net970,192.12
net1605,192.12
net1584,192.1
net299,192.02
net1624,192
_07076_,191.995
net855,191.96
net391,191.86
_11382_,191.82
net25,191.81
net354,191.8
net320,191.79
net1789,191.78
net329,191.74
net444,191.7
net739,191.7
net407,191.66
net1284,191.64
net1574,191.62
_10729_,191.6
net1578,191.58
net1831,191.56
net1865,191.48
net1487,191.46
net1676,191.46
net304,191.42
_10633_,191.4
net1581,191.4
net1621,191.38
net1642,191.38
net1594,191.33
net321,191.32
net1202,191.26
net406,191.24
net1759,191.195
_25787_,191.155
net1873,191.14
net1748,191.12
_15814_,191.08
net1606,191.05
_12215_,190.97
net390,190.96
net449,190.95
net1866,190.92
net1661,190.88
net869,190.87
net1157,190.8
net1908,190.8
net432,190.78
net1513,190.78
net1631,190.77
net456,190.76
net1627,190.71
net848,190.7
net1037,190.7
net1677,190.66
net1420,190.59
net1630,190.54
clknet_6_44_0_clk,190.54
net346,190.49
net1891,190.48
net1637,190.45
net347,190.36
net339,190.31
net450,190.31
net935,190.31
net1672,190.3
_10002_,190.2
net1874,190.18
net873,190.12
_24390_,190.11
net1079,190.1
net298,190.08
net1920,190.05
net1871,189.98
net1632,189.96
net1931,189.96
net365,189.92
net1565,189.9
net1665,189.84
net1683,189.8
_10436_,189.73
net527,189.725
net1923,189.72
net972,189.64
net571,189.63
net338,189.54
net332,189.52
net1660,189.51
net404,189.48
net428,189.48
net1450,189.48
net190,189.36
net1656,189.36
net1912,189.36
net439,189.32
net394,189.28
net1662,189.25
net384,189.24
net481,189.19
net395,189.18
net435,189.16
net1833,189.12
_13350_,189.11
net388,189.1
_12191_,189.09
net805,189
_15666_,188.93
_14348_,188.9
net687,188.9
net1604,188.9
net1571,188.86
net1681,188.86
net1671,188.81
net1619,188.78
net1445,188.75
net1636,188.74
net716,188.72
net1496,188.66
net828,188.64
net1864,188.5
net1577,188.49
net451,188.455
_09673_,188.44
_12411_,188.4
net1655,188.38
net1664,188.38
net1579,188.35
net1616,188.32
net1628,188.2
net1074,188.16
net1166,188.14
net294,188.06
_07321_,188.03
net1610,187.94
genblk4\[0\].I2C_b.o_busy,187.92
net1568,187.84
net1575,187.84
_14350_,187.81
net1910,187.8
net1611,187.72
net434,187.7
net336,187.68
net1711,187.64
_09922_,187.62
net331,187.62
net1646,187.52
net1808,187.48
_23137_,187.46
net357,187.46
net470,187.41
_06301_,187.4
net1634,187.4
net1917,187.4
net445,187.32
net874,187.26
net381,187.24
net890,187.17
net1613,187.14
net1564,187.13
_15404_,187.12
net1607,187.1
net1641,187.06
net1593,187.05
net894,187.01
net984,186.98
_17113_,186.92
net1452,186.92
net979,186.88
net1851,186.76
net1515,186.74
_11838_,186.62
net482,186.58
net1669,186.56
genblk9\[3\].UART_b.rx,186.48
net1638,186.48
_14536_,186.42
net333,186.42
_07863_,186.41
_15002_,186.32
net1041,186.32
_12788_,186.27
net821,186.26
net1521,186.23
net405,186.14
clknet_6_49_0_clk,186.12
net389,186.06
net1145,186.06
_13096_,185.98
net1065,185.97
net441,185.96
_12497_,185.94
net295,185.94
net1643,185.94
_11239_,185.93
net1197,185.86
net1208,185.86
net344,185.85
_10646_,185.84
net343,185.79
net486,185.74
net1625,185.64
_11133_,185.6
net556,185.57
net1886,185.52
net286,185.5
_14723_,185.32
net443,185.28
net1447,185.28
net1629,185.26
net1618,185.19
_10299_,185.12
net438,185.06
net691,184.75
net276,184.675
net921,184.65
net1229,184.64
net617,184.62
_15997_,184.61
net826,184.57
net995,184.54
_07113_,184.44
net403,184.34
net796,184.27
clknet_leaf_317_clk,184.26
_11412_,184.2
net1686,184.14
_07081_,183.98
net736,183.82
_08403_,183.79
net1485,183.78
net1680,183.76
_10945_,183.68
net1466,183.67
genblk9\[2\].UART_b.tx,183.445
genblk6\[1\].PWM_b.pg1.clk,183.41
_12787_,183.37
net1615,183.3
genblk9\[1\].UART_b.tx,183.27
net1849,183.22
genblk11\[3\].SCG_b.do_move,183.16
_10273_,183.15
net1527,183.14
_09891_,183.12
_09990_,183.06
net409,183.04
net1820,182.94
net1839,182.88
_17217_,182.865
clknet_leaf_311_clk,182.83
_06213_,182.795
clknet_6_35_0_clk,182.71
net244,182.64
_10695_,182.47
net506,182.46
genblk11\[1\].SCG_b.done,182.4
net1152,182.3
_12543_,182.17
net578,182.15
net1639,182.12
_06870_,182.07
net362,182.06
net1668,182.02
net1490,181.88
_07086_,181.835
_09940_,181.78
_24735_,181.78
net1563,181.61
_14722_,181.6
clknet_6_60_0_clk,181.5
_10132_,181.48
net1674,181.19
_26483_,181.135
clknet_leaf_154_clk,181.1
net1503,180.94
net1868,180.86
net1003,180.71
net1327,180.68
_23410_,180.55
net16,180.3
net1356,180.27
net288,180.26
_06290_,180.25
_10989_,180.165
genblk11\[2\].SCG_b.wr_c_jerk_dur,180.14
net127,180.04
net721,180.04
_22151_,179.96
genblk11\[3\].SCG_b.wr_c_accel_dur,179.64
net595,179.64
_09912_,179.58
net116,179.55
_12573_,179.52
net1806,179.47
_06264_,179.39
_11985_,179.39
net550,179.24
net590,179.23
_14352_,179.14
_07864_,178.78
_18950_,178.465
net459,178.445
net1203,178.38
net1596,178.26
_11092_,178.24
_12079_,178.2
clknet_leaf_334_clk,178.16
_09905_,178.14
_10512_,178.065
_09977_,178.04
_26382_,178.04
_10943_,178
_21359_,178
net243,177.88
net400,177.85
_12074_,177.8
genblk9\[3\].UART_b.rxInst.done,177.6
_11013_,177.52
net1419,177.5
_21078_,177.46
net1818,177.44
genblk13\[3\].QEM_b.calib_motor_stopped_reg,177.42
net1167,177.4
genblk11\[2\].SCG_b.busy,177.3
net1067,177.29
_06841_,177.05
net880,177.01
_06308_,176.84
_21181_,176.56
genblk11\[3\].SCG_b.wr_jerk,176.545
net413,176.46
clknet_6_38_0_clk,176.46
_07082_,176.31
net741,176.28
_15812_,176.27
_12630_,176.17
_18186_,176.08
net1648,175.85
net1267,175.82
_25871_,175.8
net1603,175.44
_17938_,175.3
net1240,175.2
_10160_,175.06
clknet_6_57_0_clk,175.02
_16551_,174.895
clknet_leaf_155_clk,174.84
_11833_,174.72
_10789_,174.71
clknet_6_36_0_clk,174.7
_11809_,174.68
_13554_,174.6
net1340,174.6
_12382_,174.545
net665,174.52
_27072_,174.31
net1754,174.19
_10780_,174.08
_09627_,174.05
net982,173.95
net625,173.79
_21435_,173.575
_24897_,173.36
net820,173.36
_11240_,173.34
_09438_,173.275
_11831_,173.2
net1398,173.15
_07109_,173.08
net547,173.03
net1529,172.86
_22407_,172.82
clknet_leaf_491_clk,172.82
net1719,172.75
_07077_,172.7
_08944_,172.63
net947,172.46
_14361_,172.38
net411,172.36
_18992_,172.24
_07099_,172.18
_07173_,172.18
net566,172.06
net187,171.98
_12650_,171.96
_16219_,171.91
_10919_,171.5
_09895_,171.42
net1591,171.42
_10715_,171.37
_13049_,171.34
clknet_6_33_0_clk,171.2
_10632_,171.15
clknet_6_32_0_clk,170.83
clknet_6_53_0_clk,170.61
_10594_,170.6
net859,170.56
_06904_,170.52
_11016_,170.46
net737,170.42
net884,170.38
_10102_,169.8
net718,169.74
_07087_,169.71
_11832_,169.66
clknet_6_41_0_clk,169.64
net1014,169.62
net1082,169.62
net562,169.56
_10424_,169.555
_21492_,169.46
_18819_,169.06
genblk11\[1\].SCG_b.cur_speed\[45\],168.92
genblk13\[1\].QEM_b.count\[29\],168.8
_26620_,168.72
net1219,168.68
net552,168.66
net924,168.62
_20274_,168.59
net1701,168.57
genblk11\[1\].SCG_b.op_clk.sclk,168.5
clknet_6_37_0_clk,168.45
_10726_,168.44
net574,168.38
net1816,168.38
net188,168.36
_08951_,168.28
clknet_leaf_343_clk,168.26
genblk13\[2\].QEM_b.calib_state\[3\],168.245
net61,168.22
genblk13\[1\].QEM_b.count\[2\],168.185
net1367,168.18
_06245_,168.02
net1434,168.01
_06224_,167.98
net1700,167.96
net1289,167.86
_07108_,167.83
net731,167.72
_10556_,167.7
_06233_,167.56
_11055_,167.4
_24148_,167.4
_10003_,167.24
_18945_,167.17
_23047_,167.14
net125,167.1
_09896_,167.04
_07057_,166.97
genblk11\[3\].SCG_b.c_accel_dur\[29\],166.76
net996,166.66
_10268_,166.63
_10135_,166.58
genblk13\[2\].QEM_b.count\[4\],166.58
net911,166.56
_09910_,166.54
net709,166.52
_14155_,166.34
_16568_,166.32
_23064_,166.18
_07340_,166.03
net1590,165.97
genblk9\[0\].UART_b.rxEn_r,165.84
genblk11\[1\].SCG_b.cur_speed\[44\],165.72
_09672_,165.62
_10673_,165.61
_13895_,165.52
_16754_,165.52
_08490_,165.46
_19592_,165.35
_11315_,165.24
_12172_,165.155
_07432_,165.03
net1426,164.9
net1281,164.83
net359,164.68
_10740_,164.49
_09972_,164.46
net1253,164.4
_06339_,164.36
_11331_,164.32
net987,164.23
net812,164.2
net521,164.12
_18998_,163.82
_14535_,163.72
_10053_,163.7
net654,163.68
net1498,163.66
_21915_,163.6
_10600_,163.59
_12211_,163.48
net758,163.48
_09925_,163.41
net108,163.36
_25685_,163.26
_27064_,163.18
net533,163.11
net1103,163.11
_12107_,163.1
_08987_,162.91
_08972_,162.65
_12293_,162.62
genblk13\[3\].QEM_b.thresh_wr,162.52
net495,162.34
_09621_,162.3
net1018,162.14
net1774,162.1
net1540,161.84
clknet_leaf_344_clk,161.84
net810,161.8
clknet_leaf_20_clk,161.74
_17487_,161.46
net418,161.41
net1530,161.26
_06923_,161.16
_14168_,161.16
net1177,161.11
_18822_,161.05
clknet_leaf_117_clk,160.9
net1750,160.84
net1688,160.83
_17126_,160.66
net768,160.66
genblk11\[2\].SCG_b.do_move,160.41
net733,160.41
_07104_,160.28
_09997_,160.24
net822,160.24
net926,159.94
_23892_,159.89
_06917_,159.84
_10498_,159.8
net254,159.58
_09525_,159.5
_24395_,159.46
clknet_leaf_282_clk,159.42
genblk9\[0\].UART_b.rxInst.done,159.16
net171,158.97
genblk11\[3\].SCG_b.c_accel_dur\[16\],158.92
_10727_,158.86
net274,158.67
net420,158.62
genblk11\[2\].SCG_b.cur_accel\[30\],158.61
_10311_,158.6
net305,158.52
_26487_,158.5
clknet_leaf_141_clk,158.48
_12426_,158.47
_12830_,158.31
net945,158.25
_23131_,158.1
genblk13\[0\].QEM_b.calib_motor_stopped_reg,158.06
_12135_,157.94
clknet_leaf_63_clk,157.89
genblk11\[1\].SCG_b.wr_total_steps,157.805
net1053,157.78
_09928_,157.32
net466,157.32
net1756,157.26
_10351_,157.12
net686,157.04
_07098_,156.98
_27125_,156.93
net1032,156.84
genblk11\[2\].SCG_b.start,156.665
genblk13\[3\].QEM_b.count_wr_reg1,156.58
net715,156.56
_06210_,156.32
_11137_,156.32
net539,156.18
net747,156.04
_10928_,156
_12134_,155.98
_26160_,155.96
_10527_,155.76
_10279_,155.74
_15184_,155.725
net249,155.56
clknet_leaf_68_clk,155.55
_09943_,155.46
net1560,155.46
_23277_,155.41
_11811_,154.82
genblk13\[2\].QEM_b.count\[6\],154.82
clknet_leaf_469_clk,154.8
_07102_,154.66
_11834_,154.6
_11358_,154.56
_10511_,154.525
_11839_,154.52
net1602,154.34
net106,154.26
_16767_,154.13
net1536,154.08
_20805_,153.945
clknet_6_46_0_clk,153.92
_07879_,153.75
net172,153.74
_10267_,153.73
net170,153.62
genblk11\[2\].SCG_b.state\[0\],153.48
_23354_,153.45
net1113,153.36
net310,153.24
net1259,153.18
net1799,153.12
_25862_,153.1
net735,153.06
_11953_,153.045
net410,153
net611,152.97
_07848_,152.86
genblk11\[2\].SCG_b.cur_speed\[24\],152.86
_12330_,152.77
net118,152.76
_11330_,152.58
net507,152.56
genblk4\[1\].I2C_b.o_sda,152.47
_06331_,152.19
net1854,152.15
_08400_,152
_10991_,151.88
clknet_6_45_0_clk,151.76
_24174_,151.6
_12109_,151.56
_06924_,151.5
_13722_,151.44
_09934_,151.14
_10725_,151.08
_11201_,151.06
net460,151.02
_06222_,150.895
_11030_,150.88
_18634_,150.87
_07064_,150.82
_06887_,150.74
net1366,150.66
net694,150.63
net636,150.5
_07058_,150.32
net1110,150.25
_09628_,150.22
_06295_,150.09
clknet_leaf_81_clk,150.06
_23733_,150
net1355,149.96
genblk11\[3\].SCG_b.state\[2\],149.89
net572,149.8
genblk6\[0\].PWM_b.en_r,149.5
genblk11\[3\].SCG_b.c_accel_dur\[17\],149.43
_12062_,149.32
_25235_,149.3
_10013_,149.18
net1168,149.08
_10920_,148.98
_10215_,148.92
_21127_,148.83
_22973_,148.715
_11144_,148.7
_05946_,148.65
genblk13\[1\].QEM_b.calib_state\[3\],148.6
genblk13\[1\].QEM_b.count\[20\],148.56
_14534_,148.22
_12533_,148.11
_05571_,148.085
genblk11\[3\].SCG_b.busy,147.98
_07871_,147.92
net316,147.91
_10118_,147.75
_10636_,147.72
_12249_,147.72
net1597,147.635
net230,147.36
_12133_,147.32
_14726_,147.28
_21155_,147.255
_11174_,147.22
genblk11\[1\].SCG_b.cur_speed\[41\],147.22
net1505,147.2
_26412_,146.56
_19190_,146.5
_21032_,146.5
_11171_,146.49
_10354_,146.46
_06908_,146.375
clknet_leaf_1_clk,146.32
_15589_,146.24
_21108_,146.09
_05958_,146.04
_06284_,146.02
clknet_6_47_0_clk,145.96
net75,145.92
_06368_,145.72
net191,145.58
_16873_,145.54
_11018_,145.53
_07885_,145.515
_09742_,145.43
genblk13\[1\].QEM_b.count\[28\],145.42
_26502_,145.01
net15,144.87
_07689_,144.85
genblk6\[0\].PWM_b.pwm_period_div_r\[0\],144.82
_09635_,144.81
_07146_,144.52
clknet_leaf_277_clk,144.52
net245,144.4
_12679_,144.39
_14349_,144.38
genblk13\[2\].QEM_b.count\[0\],144.36
genblk9\[3\].UART_b.generatorInst.txClk,144.3
_22417_,144.28
clknet_leaf_218_clk,144.275
_23008_,144.17
clknet_leaf_412_clk,144.14
clknet_leaf_391_clk,144.02
_14734_,143.93
_26167_,143.92
net1116,143.78
_25500_,143.48
net825,143.48
clknet_leaf_456_clk,143.2
net1052,143.18
_09974_,142.98
net749,142.84
_06273_,142.64
net1476,142.535
net1171,142.32
_10889_,142.3
_11376_,142.28
_24051_,142.19
_07332_,142.1
net1372,142.04
net1384,142.03
_12065_,142
net173,141.98
genblk9\[1\].UART_b.wr_max_rate_tx,141.94
_21786_,141.9
net1415,141.86
_09587_,141.845
net802,141.67
_11944_,141.62
genblk11\[3\].SCG_b.step_accum\[21\],141.47
_10917_,141.42
_11387_,141.28
net128,141.24
net368,141.04
_06912_,140.98
clknet_leaf_66_clk,140.98
net1237,140.9
_15000_,140.82
net647,140.8
net928,140.74
_14154_,140.71
clknet_leaf_424_clk,140.69
genblk9\[2\].UART_b.rxInst.inputSw\[0\],140.685
_10870_,140.5
clknet_leaf_19_clk,140.5
_14163_,140.375
net688,140.34
genblk9\[0\].UART_b.tx,140.285
genblk11\[3\].SCG_b.c_accel_dur\[14\],140.1
clknet_leaf_445_clk,140.08
_21068_,139.86
net117,139.86
_27074_,139.82
genblk11\[2\].SCG_b.step_accum\[21\],139.73
_10012_,139.71
_11354_,139.665
_13779_,139.6
_06843_,139.54
net1559,139.47
net871,139.4
genblk13\[3\].QEM_b.count\[18\],139.34
_11276_,139.18
genblk11\[1\].SCG_b.c_accel_dur\[30\],139.17
_23084_,139.105
_06576_,138.88
_09749_,138.76
_06218_,138.34
_09814_,138.3
_06296_,138.24
genblk11\[1\].SCG_b.c_accel_dur\[27\],138.24
net13,138.12
_21164_,138.115
genblk13\[2\].QEM_b.count\[27\],138.02
genblk11\[3\].SCG_b.c_accel_dur\[27\],137.975
net1105,137.84
genblk11\[3\].SCG_b.done,137.78
clknet_leaf_393_clk,137.78
net899,137.74
_23478_,137.6
net1783,137.58
_19182_,137.38
_12047_,137.28
net669,137.26
_13709_,137.13
genblk11\[3\].SCG_b.cur_speed\[24\],136.98
_07112_,136.94
clknet_leaf_258_clk,136.92
_26145_,136.865
_17928_,136.8
genblk11\[3\].SCG_b.drv_step,136.74
net581,136.58
_12077_,136.465
clknet_leaf_22_clk,136.44
_21424_,136.42
_16749_,136.38
net143,136.36
_24138_,136.22
_10891_,136.12
genblk4\[0\].I2C_b.o_sda,136.1
_13180_,135.98
clknet_leaf_26_clk,135.96
genblk11\[1\].SCG_b.c_accel_dur\[31\],135.93
_07103_,135.92
pin_mux.PIN_23.INTR,135.9
_06905_,135.87
genblk9\[1\].UART_b.rx,135.82
_13051_,135.77
_10240_,135.72
_10277_,135.72
_11132_,135.66
clknet_leaf_401_clk,135.65
_17191_,135.58
_11200_,135.54
clknet_leaf_434_clk,135.51
net112,135.46
clknet_leaf_407_clk,135.425
clknet_leaf_169_clk,135.38
_06389_,135.35
_26828_,135.28
genblk13\[2\].QEM_b.count\[29\],135.24
net133,135.02
_14721_,134.98
_09312_,134.92
_10435_,134.92
genblk13\[1\].QEM_b.count\[31\],134.86
_08977_,134.8
_09639_,134.8
net96,134.54
net1685,134.49
_09933_,134.48
_13356_,134.48
genblk11\[3\].SCG_b.c_accel_dur\[0\],134.42
_12248_,134.41
clknet_leaf_238_clk,134.36
genblk11\[2\].SCG_b.cur_speed\[25\],134.3
clknet_leaf_254_clk,134.28
genblk13\[1\].QEM_b.count\[24\],134.22
net134,134.22
_11314_,134.14
net875,134.12
clknet_leaf_276_clk,133.935
net168,133.86
_11987_,133.855
_19130_,133.82
net930,133.61
clknet_leaf_45_clk,133.52
clknet_leaf_431_clk,133.435
_11131_,133.18
clknet_leaf_149_clk,133.18
clknet_leaf_85_clk,133.02
_09744_,133
_21787_,132.98
genblk11\[3\].SCG_b.c_accel_dur\[15\],132.96
genblk9\[0\].UART_b.rx,132.81
_10271_,132.67
net263,132.64
clknet_leaf_64_clk,132.58
_25703_,132.5
net1353,132.49
_11986_,132.44
clknet_leaf_232_clk,132.375
_16812_,132.34
clknet_leaf_336_clk,132.315
_25802_,132.14
genblk13\[0\].QEM_b.count\[10\],132.135
net90,132.08
_09813_,132.07
genblk2\[0\].SPI_b.SPI_Master_Inst.r_data_length\[1\],131.94
_06223_,131.9
net904,131.9
net94,131.8
genblk11\[1\].SCG_b.c_accel_dur\[17\],131.79
genblk9\[2\].UART_b.rxEn_r,131.5
_06614_,131.49
clknet_leaf_472_clk,131.48
clknet_leaf_402_clk,131.44
_25877_,131.4
genblk11\[2\].SCG_b.cur_accel\[28\],131.06
genblk13\[3\].QEM_b.count\[5\],131
net46,130.94
clknet_6_59_0_clk,130.88
net256,130.8
clknet_leaf_21_clk,130.69
genblk13\[3\].QEM_b.count\[8\],130.68
_26131_,130.67
_09931_,130.56
_23731_,130.54
_20983_,130.3
net83,130.22
_10818_,129.88
net952,129.82
genblk13\[3\].QEM_b.count\[19\],129.7
_11840_,129.68
_12027_,129.58
clknet_leaf_435_clk,129.4
_08759_,129.38
_19591_,129.29
_10688_,129.28
genblk13\[1\].QEM_b.count\[3\],129.17
net1139,129.16
_11191_,129.14
_06421_,129.12
clknet_leaf_184_clk,129.06
clknet_leaf_442_clk,129
_17063_,128.99
clknet_leaf_76_clk,128.9
_18872_,128.89
_25681_,128.76
net1592,128.6
_22966_,128.58
_23038_,128.56
_25846_,128.56
net813,128.54
_10686_,128.48
_11929_,128.34
genblk9\[3\].UART_b.tx,128.315
genblk11\[3\].SCG_b.c_accel_dur\[30\],128.27
_06311_,127.88
clknet_leaf_320_clk,127.88
_20254_,127.69
clknet_leaf_113_clk,127.68
clknet_leaf_448_clk,127.66
_26718_,127.64
clknet_leaf_373_clk,127.54
_06352_,127.47
clknet_leaf_356_clk,127.45
clknet_leaf_222_clk,127.44
_06901_,127.12
_16924_,127.12
_06909_,127.1
_12452_,126.87
clknet_leaf_60_clk,126.8
genblk13\[2\].QEM_b.count\[31\],126.755
pin_mux.PIN_23.IRQRES,126.755
_05841_,126.66
clknet_leaf_361_clk,126.64
clknet_leaf_306_clk,126.63
genblk9\[0\].UART_b.generatorInst.txClk,126.58
_08791_,126.55
clknet_leaf_362_clk,126.54
_25868_,126.46
_07131_,126.42
_07060_,126.155
net114,126.14
clknet_leaf_500_clk,126.04
_21190_,125.76
_25505_,125.69
clknet_leaf_443_clk,125.6
_23087_,125.575
net185,125.54
_10310_,125.51
net1176,125.36
net165,125.28
net1388,125.19
clknet_leaf_322_clk,125.07
_12490_,125.01
clknet_leaf_285_clk,124.96
_11970_,124.88
_06004_,124.86
_19339_,124.79
clknet_leaf_275_clk,124.58
_07945_,124.54
_08260_,124.52
net1403,124.49
genblk11\[1\].SCG_b.c_accel_dur\[18\],124.42
genblk11\[3\].SCG_b.c_accel_dur\[18\],124.42
_10129_,124.35
net986,124.15
_26839_,124.04
genblk11\[1\].SCG_b.c_accel_dur\[15\],123.98
_13052_,123.96
_19320_,123.91
genblk11\[2\].SCG_b.cur_accel\[29\],123.73
genblk11\[3\].SCG_b.c_accel_dur\[12\],123.72
net1364,123.72
net1078,123.69
_11180_,123.67
net1558,123.6
genblk13\[0\].QEM_b.count\[17\],123.535
